metric_timestamp,Halle,metric_name,_value
1625493326.8153164,Bieberbau,Bieberbau.alpha.Temperatur,38.65,
1625493326.8153164,Bieberbau,Bieberbau.alpha.Strom,8.774,
1625493326.8153164,Spechtnest,Spechtnest.beta.Temperatur,38.56,
1625493326.8153164,Spechtnest,Spechtnest.beta.Strom,10.552,
1625493326.8153164,Spechtnest,Spechtnest.gamma.Temperatur,39.17,
1625493326.8153164,Spechtnest,Spechtnest.gamma.Strom,9.183,
1625493326.8153164,Aussenbereich,Aussenbereich.Aussentemperatur,17.5,
1625493326.8153164,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.6,
1625493326.8153164,Aussenbereich,Aussenbereich.Luftdruck,1010.31,
1625493326.8153164,Aussenbereich,Aussenbereich.Wasserdruck,29.589,
1625493327.237838,Bieberbau,Bieberbau.alpha.Temperatur,38.71,
1625493327.237838,Bieberbau,Bieberbau.alpha.Strom,11.133,
1625493327.237838,Spechtnest,Spechtnest.beta.Temperatur,38.79,
1625493327.237838,Spechtnest,Spechtnest.beta.Strom,11.635,
1625493327.237838,Spechtnest,Spechtnest.gamma.Temperatur,38.28,
1625493327.237838,Spechtnest,Spechtnest.gamma.Strom,10.968,
1625493327.237838,Aussenbereich,Aussenbereich.Aussentemperatur,18.4,
1625493327.237838,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.8,
1625493327.237838,Aussenbereich,Aussenbereich.Luftdruck,1011.64,
1625493327.237838,Aussenbereich,Aussenbereich.Wasserdruck,29.582,
1625493327.8299844,Bieberbau,Bieberbau.alpha.Temperatur,38.84,
1625493327.8299844,Bieberbau,Bieberbau.alpha.Strom,8.483,
1625493327.8299844,Spechtnest,Spechtnest.beta.Temperatur,37.12,
1625493327.8299844,Spechtnest,Spechtnest.beta.Strom,9.002,
1625493327.8299844,Spechtnest,Spechtnest.gamma.Temperatur,37.54,
1625493327.8299844,Spechtnest,Spechtnest.gamma.Strom,11.235,
1625493327.8299844,Aussenbereich,Aussenbereich.Aussentemperatur,17.8,
1625493327.8299844,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.3,
1625493327.8299844,Aussenbereich,Aussenbereich.Luftdruck,1012.94,
1625493327.8299844,Aussenbereich,Aussenbereich.Wasserdruck,31.047,
1625493328.2559643,Bieberbau,Bieberbau.alpha.Temperatur,38.68,
1625493328.2559643,Bieberbau,Bieberbau.alpha.Strom,10.586,
1625493328.2559643,Spechtnest,Spechtnest.beta.Temperatur,39.01,
1625493328.2559643,Spechtnest,Spechtnest.beta.Strom,11.317,
1625493328.2559643,Spechtnest,Spechtnest.gamma.Temperatur,38.91,
1625493328.2559643,Spechtnest,Spechtnest.gamma.Strom,10.581,
1625493328.2559643,Aussenbereich,Aussenbereich.Aussentemperatur,17.9,
1625493328.2559643,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.7,
1625493328.2559643,Aussenbereich,Aussenbereich.Luftdruck,1011.58,
1625493328.2559643,Aussenbereich,Aussenbereich.Wasserdruck,27.887,
1625493328.8460877,Bieberbau,Bieberbau.alpha.Temperatur,38.02,
1625493328.8460877,Bieberbau,Bieberbau.alpha.Strom,7.84,
1625493328.8460877,Spechtnest,Spechtnest.beta.Temperatur,37.04,
1625493328.8460877,Spechtnest,Spechtnest.beta.Strom,9.709,
1625493328.8460877,Spechtnest,Spechtnest.gamma.Temperatur,38.18,
1625493328.8460877,Spechtnest,Spechtnest.gamma.Strom,9.772,
1625493328.8460877,Aussenbereich,Aussenbereich.Aussentemperatur,17.9,
1625493328.8460877,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.0,
1625493328.8460877,Aussenbereich,Aussenbereich.Luftdruck,1011.16,
1625493328.8460877,Aussenbereich,Aussenbereich.Wasserdruck,30.68,
1625493329.2685554,Bieberbau,Bieberbau.alpha.Temperatur,39.95,
1625493329.2685554,Bieberbau,Bieberbau.alpha.Strom,12.517,
1625493329.2685554,Spechtnest,Spechtnest.beta.Temperatur,38.51,
1625493329.2685554,Spechtnest,Spechtnest.beta.Strom,12.072,
1625493329.2685554,Spechtnest,Spechtnest.gamma.Temperatur,36.84,
1625493329.2685554,Spechtnest,Spechtnest.gamma.Strom,10.75,
1625493329.2685554,Aussenbereich,Aussenbereich.Aussentemperatur,18.2,
1625493329.2685554,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.9,
1625493329.2685554,Aussenbereich,Aussenbereich.Luftdruck,1012.54,
1625493329.2685554,Aussenbereich,Aussenbereich.Wasserdruck,29.618,
1625493329.849909,Bieberbau,Bieberbau.alpha.Temperatur,38.84,
1625493329.849909,Bieberbau,Bieberbau.alpha.Strom,10.388,
1625493329.849909,Spechtnest,Spechtnest.beta.Temperatur,37.98,
1625493329.849909,Spechtnest,Spechtnest.beta.Strom,9.104,
1625493329.849909,Spechtnest,Spechtnest.gamma.Temperatur,38.22,
1625493329.849909,Spechtnest,Spechtnest.gamma.Strom,9.918,
1625493329.849909,Aussenbereich,Aussenbereich.Aussentemperatur,17.9,
1625493329.849909,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.0,
1625493329.849909,Aussenbereich,Aussenbereich.Luftdruck,1012.94,
1625493329.849909,Aussenbereich,Aussenbereich.Wasserdruck,22.86,
1625493330.2862039,Bieberbau,Bieberbau.alpha.Temperatur,38.85,
1625493330.2862039,Bieberbau,Bieberbau.alpha.Strom,9.601,
1625493330.2862039,Spechtnest,Spechtnest.beta.Temperatur,38.15,
1625493330.2862039,Spechtnest,Spechtnest.beta.Strom,10.862,
1625493330.2862039,Spechtnest,Spechtnest.gamma.Temperatur,38.53,
1625493330.2862039,Spechtnest,Spechtnest.gamma.Strom,11.228,
1625493330.2862039,Aussenbereich,Aussenbereich.Aussentemperatur,17.7,
1625493330.2862039,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.8,
1625493330.2862039,Aussenbereich,Aussenbereich.Luftdruck,1011.28,
1625493330.2862039,Aussenbereich,Aussenbereich.Wasserdruck,30.103,
1625493330.8670547,Bieberbau,Bieberbau.alpha.Temperatur,37.26,
1625493330.8670547,Bieberbau,Bieberbau.alpha.Strom,11.126,
1625493330.8670547,Spechtnest,Spechtnest.beta.Temperatur,39.71,
1625493330.8670547,Spechtnest,Spechtnest.beta.Strom,8.338,
1625493330.8670547,Spechtnest,Spechtnest.gamma.Temperatur,36.58,
1625493330.8670547,Spechtnest,Spechtnest.gamma.Strom,9.288,
1625493330.8670547,Aussenbereich,Aussenbereich.Aussentemperatur,18.2,
1625493330.8670547,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.0,
1625493330.8670547,Aussenbereich,Aussenbereich.Luftdruck,1010.94,
1625493330.8670547,Aussenbereich,Aussenbereich.Wasserdruck,31.746,
1625493331.3043642,Bieberbau,Bieberbau.alpha.Temperatur,37.87,
1625493331.3043642,Bieberbau,Bieberbau.alpha.Strom,10.94,
1625493331.3043642,Spechtnest,Spechtnest.beta.Temperatur,37.16,
1625493331.3043642,Spechtnest,Spechtnest.beta.Strom,11.901,
1625493331.3043642,Spechtnest,Spechtnest.gamma.Temperatur,40.32,
1625493331.3043642,Spechtnest,Spechtnest.gamma.Strom,10.295,
1625493331.3043642,Aussenbereich,Aussenbereich.Aussentemperatur,18.1,
1625493331.3043642,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.5,
1625493331.3043642,Aussenbereich,Aussenbereich.Luftdruck,1011.46,
1625493331.3043642,Aussenbereich,Aussenbereich.Wasserdruck,29.148,
1625493331.8832207,Bieberbau,Bieberbau.alpha.Temperatur,39.71,
1625493331.8832207,Bieberbau,Bieberbau.alpha.Strom,10.754,
1625493331.8832207,Spechtnest,Spechtnest.beta.Temperatur,38.42,
1625493331.8832207,Spechtnest,Spechtnest.beta.Strom,9.426,
1625493331.8832207,Spechtnest,Spechtnest.gamma.Temperatur,37.59,
1625493331.8832207,Spechtnest,Spechtnest.gamma.Strom,8.964,
1625493331.8832207,Aussenbereich,Aussenbereich.Aussentemperatur,18.4,
1625493331.8832207,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.6,
1625493331.8832207,Aussenbereich,Aussenbereich.Luftdruck,1012.46,
1625493331.8832207,Aussenbereich,Aussenbereich.Wasserdruck,30.391,
1625493332.320769,Bieberbau,Bieberbau.alpha.Temperatur,40.12,
1625493332.320769,Bieberbau,Bieberbau.alpha.Strom,10.902,
1625493332.320769,Spechtnest,Spechtnest.beta.Temperatur,39.35,
1625493332.320769,Spechtnest,Spechtnest.beta.Strom,11.131,
1625493332.320769,Spechtnest,Spechtnest.gamma.Temperatur,40.62,
1625493332.320769,Spechtnest,Spechtnest.gamma.Strom,9.251,
1625493332.320769,Aussenbereich,Aussenbereich.Aussentemperatur,18.3,
1625493332.320769,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.1,
1625493332.320769,Aussenbereich,Aussenbereich.Luftdruck,1011.93,
1625493332.320769,Aussenbereich,Aussenbereich.Wasserdruck,30.212,
1625493332.9001186,Bieberbau,Bieberbau.alpha.Temperatur,39.35,
1625493332.9001186,Bieberbau,Bieberbau.alpha.Strom,10.733,
1625493332.9001186,Spechtnest,Spechtnest.beta.Temperatur,40.2,
1625493332.9001186,Spechtnest,Spechtnest.beta.Strom,8.944,
1625493332.9001186,Spechtnest,Spechtnest.gamma.Temperatur,38.0,
1625493332.9001186,Spechtnest,Spechtnest.gamma.Strom,9.588,
1625493332.9001186,Aussenbereich,Aussenbereich.Aussentemperatur,18.6,
1625493332.9001186,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,49.8,
1625493332.9001186,Aussenbereich,Aussenbereich.Luftdruck,1011.57,
1625493332.9001186,Aussenbereich,Aussenbereich.Wasserdruck,30.027,
1625493333.3385482,Bieberbau,Bieberbau.alpha.Temperatur,40.11,
1625493333.3385482,Bieberbau,Bieberbau.alpha.Strom,11.125,
1625493333.3385482,Spechtnest,Spechtnest.beta.Temperatur,39.29,
1625493333.3385482,Spechtnest,Spechtnest.beta.Strom,10.439,
1625493333.3385482,Spechtnest,Spechtnest.gamma.Temperatur,38.5,
1625493333.3385482,Spechtnest,Spechtnest.gamma.Strom,10.632,
1625493333.3385482,Aussenbereich,Aussenbereich.Aussentemperatur,18.2,
1625493333.3385482,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.1,
1625493333.3385482,Aussenbereich,Aussenbereich.Luftdruck,1012.28,
1625493333.3385482,Aussenbereich,Aussenbereich.Wasserdruck,29.504,
1625493333.9054506,Bieberbau,Bieberbau.alpha.Temperatur,40.24,
1625493333.9054506,Bieberbau,Bieberbau.alpha.Strom,11.914,
1625493333.9054506,Spechtnest,Spechtnest.beta.Temperatur,40.65,
1625493333.9054506,Spechtnest,Spechtnest.beta.Strom,10.223,
1625493333.9054506,Spechtnest,Spechtnest.gamma.Temperatur,40.96,
1625493333.9054506,Spechtnest,Spechtnest.gamma.Strom,7.913,
1625493333.9054506,Aussenbereich,Aussenbereich.Aussentemperatur,17.5,
1625493333.9054506,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.9,
1625493333.9054506,Aussenbereich,Aussenbereich.Luftdruck,1010.25,
1625493333.9054506,Aussenbereich,Aussenbereich.Wasserdruck,29.239,
1625493334.3423448,Bieberbau,Bieberbau.alpha.Temperatur,39.42,
1625493334.3423448,Bieberbau,Bieberbau.alpha.Strom,11.258,
1625493334.3423448,Spechtnest,Spechtnest.beta.Temperatur,41.84,
1625493334.3423448,Spechtnest,Spechtnest.beta.Strom,9.568,
1625493334.3423448,Spechtnest,Spechtnest.gamma.Temperatur,42.3,
1625493334.3423448,Spechtnest,Spechtnest.gamma.Strom,8.51,
1625493334.3423448,Aussenbereich,Aussenbereich.Aussentemperatur,18.4,
1625493334.3423448,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.1,
1625493334.3423448,Aussenbereich,Aussenbereich.Luftdruck,1011.05,
1625493334.3423448,Aussenbereich,Aussenbereich.Wasserdruck,31.728,
1625493334.9211328,Bieberbau,Bieberbau.alpha.Temperatur,40.78,
1625493334.9211328,Bieberbau,Bieberbau.alpha.Strom,11.104,
1625493334.9211328,Spechtnest,Spechtnest.beta.Temperatur,43.57,
1625493334.9211328,Spechtnest,Spechtnest.beta.Strom,9.37,
1625493334.9211328,Spechtnest,Spechtnest.gamma.Temperatur,38.83,
1625493334.9211328,Spechtnest,Spechtnest.gamma.Strom,9.463,
1625493334.9211328,Aussenbereich,Aussenbereich.Aussentemperatur,18.1,
1625493334.9211328,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.1,
1625493334.9211328,Aussenbereich,Aussenbereich.Luftdruck,1012.11,
1625493334.9211328,Aussenbereich,Aussenbereich.Wasserdruck,29.249,
1625493335.3453717,Bieberbau,Bieberbau.alpha.Temperatur,42.3,
1625493335.3453717,Bieberbau,Bieberbau.alpha.Strom,9.948,
1625493335.3453717,Spechtnest,Spechtnest.beta.Temperatur,40.68,
1625493335.3453717,Spechtnest,Spechtnest.beta.Strom,10.515,
1625493335.3453717,Spechtnest,Spechtnest.gamma.Temperatur,42.9,
1625493335.3453717,Spechtnest,Spechtnest.gamma.Strom,9.224,
1625493335.3453717,Aussenbereich,Aussenbereich.Aussentemperatur,18.6,
1625493335.3453717,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.2,
1625493335.3453717,Aussenbereich,Aussenbereich.Luftdruck,1012.66,
1625493335.3453717,Aussenbereich,Aussenbereich.Wasserdruck,29.445,
1625493335.923923,Bieberbau,Bieberbau.alpha.Temperatur,40.84,
1625493335.923923,Bieberbau,Bieberbau.alpha.Strom,10.795,
1625493335.923923,Spechtnest,Spechtnest.beta.Temperatur,42.46,
1625493335.923923,Spechtnest,Spechtnest.beta.Strom,10.399,
1625493335.923923,Spechtnest,Spechtnest.gamma.Temperatur,41.49,
1625493335.923923,Spechtnest,Spechtnest.gamma.Strom,11.56,
1625493335.923923,Aussenbereich,Aussenbereich.Aussentemperatur,17.6,
1625493335.923923,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.7,
1625493335.923923,Aussenbereich,Aussenbereich.Luftdruck,1011.18,
1625493335.923923,Aussenbereich,Aussenbereich.Wasserdruck,29.586,
1625493336.7179375,Bieberbau,Bieberbau.alpha.Temperatur,39.04,
1625493336.7179375,Bieberbau,Bieberbau.alpha.Strom,8.633,
1625493336.7179375,Spechtnest,Spechtnest.beta.Temperatur,39.54,
1625493336.7179375,Spechtnest,Spechtnest.beta.Strom,10.281,
1625493336.7179375,Spechtnest,Spechtnest.gamma.Temperatur,39.84,
1625493336.7179375,Spechtnest,Spechtnest.gamma.Strom,10.716,
1625493336.7179375,Aussenbereich,Aussenbereich.Aussentemperatur,17.2,
1625493336.7179375,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,52.3,
1625493336.7179375,Aussenbereich,Aussenbereich.Luftdruck,1012.43,
1625493336.7179375,Aussenbereich,Aussenbereich.Wasserdruck,17.275,
1625493336.9395854,Bieberbau,Bieberbau.alpha.Temperatur,40.19,
1625493336.9395854,Bieberbau,Bieberbau.alpha.Strom,10.21,
1625493336.9395854,Spechtnest,Spechtnest.beta.Temperatur,42.83,
1625493336.9395854,Spechtnest,Spechtnest.beta.Strom,9.175,
1625493336.9395854,Spechtnest,Spechtnest.gamma.Temperatur,42.93,
1625493336.9395854,Spechtnest,Spechtnest.gamma.Strom,11.808,
1625493336.9395854,Aussenbereich,Aussenbereich.Aussentemperatur,18.1,
1625493336.9395854,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.6,
1625493336.9395854,Aussenbereich,Aussenbereich.Luftdruck,1013.03,
1625493336.9395854,Aussenbereich,Aussenbereich.Wasserdruck,27.683,
1625493337.7296758,Bieberbau,Bieberbau.alpha.Temperatur,40.22,
1625493337.7296758,Bieberbau,Bieberbau.alpha.Strom,10.916,
1625493337.7296758,Spechtnest,Spechtnest.beta.Temperatur,38.95,
1625493337.7296758,Spechtnest,Spechtnest.beta.Strom,11.238,
1625493337.7296758,Spechtnest,Spechtnest.gamma.Temperatur,40.35,
1625493337.7296758,Spechtnest,Spechtnest.gamma.Strom,10.824,
1625493337.7296758,Aussenbereich,Aussenbereich.Aussentemperatur,17.1,
1625493337.7296758,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.3,
1625493337.7296758,Aussenbereich,Aussenbereich.Luftdruck,1012.72,
1625493337.7296758,Aussenbereich,Aussenbereich.Wasserdruck,26.756,
1625493337.949614,Bieberbau,Bieberbau.alpha.Temperatur,42.37,
1625493337.949614,Bieberbau,Bieberbau.alpha.Strom,9.511,
1625493337.949614,Spechtnest,Spechtnest.beta.Temperatur,41.25,
1625493337.949614,Spechtnest,Spechtnest.beta.Strom,9.63,
1625493337.949614,Spechtnest,Spechtnest.gamma.Temperatur,40.63,
1625493337.949614,Spechtnest,Spechtnest.gamma.Strom,12.325,
1625493337.949614,Aussenbereich,Aussenbereich.Aussentemperatur,17.6,
1625493337.949614,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.7,
1625493337.949614,Aussenbereich,Aussenbereich.Luftdruck,1013.08,
1625493337.949614,Aussenbereich,Aussenbereich.Wasserdruck,28.136,
1625493338.7333767,Bieberbau,Bieberbau.alpha.Temperatur,41.08,
1625493338.7333767,Bieberbau,Bieberbau.alpha.Strom,9.913,
1625493338.7333767,Spechtnest,Spechtnest.beta.Temperatur,42.18,
1625493338.7333767,Spechtnest,Spechtnest.beta.Strom,10.999,
1625493338.7333767,Spechtnest,Spechtnest.gamma.Temperatur,40.75,
1625493338.7333767,Spechtnest,Spechtnest.gamma.Strom,9.488,
1625493338.7333767,Aussenbereich,Aussenbereich.Aussentemperatur,17.7,
1625493338.7333767,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.7,
1625493338.7333767,Aussenbereich,Aussenbereich.Luftdruck,1012.65,
1625493338.7333767,Aussenbereich,Aussenbereich.Wasserdruck,40.608,
1625493338.9680068,Bieberbau,Bieberbau.alpha.Temperatur,41.61,
1625493338.9680068,Bieberbau,Bieberbau.alpha.Strom,10.524,
1625493338.9680068,Spechtnest,Spechtnest.beta.Temperatur,41.68,
1625493338.9680068,Spechtnest,Spechtnest.beta.Strom,9.817,
1625493338.9680068,Spechtnest,Spechtnest.gamma.Temperatur,42.11,
1625493338.9680068,Spechtnest,Spechtnest.gamma.Strom,12.328,
1625493338.9680068,Aussenbereich,Aussenbereich.Aussentemperatur,18.2,
1625493338.9680068,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,49.1,
1625493338.9680068,Aussenbereich,Aussenbereich.Luftdruck,1011.72,
1625493338.9680068,Aussenbereich,Aussenbereich.Wasserdruck,32.021,
1625493339.7369177,Bieberbau,Bieberbau.alpha.Temperatur,42.19,
1625493339.7369177,Bieberbau,Bieberbau.alpha.Strom,11.793,
1625493339.7369177,Spechtnest,Spechtnest.beta.Temperatur,41.51,
1625493339.7369177,Spechtnest,Spechtnest.beta.Strom,10.994,
1625493339.7369177,Spechtnest,Spechtnest.gamma.Temperatur,40.66,
1625493339.7369177,Spechtnest,Spechtnest.gamma.Strom,10.763,
1625493339.7369177,Aussenbereich,Aussenbereich.Aussentemperatur,17.5,
1625493339.7369177,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.2,
1625493339.7369177,Aussenbereich,Aussenbereich.Luftdruck,1013.82,
1625493339.7369177,Aussenbereich,Aussenbereich.Wasserdruck,29.199,
1625493339.9732063,Bieberbau,Bieberbau.alpha.Temperatur,41.4,
1625493339.9732063,Bieberbau,Bieberbau.alpha.Strom,11.354,
1625493339.9732063,Spechtnest,Spechtnest.beta.Temperatur,40.82,
1625493339.9732063,Spechtnest,Spechtnest.beta.Strom,10.535,
1625493339.9732063,Spechtnest,Spechtnest.gamma.Temperatur,41.4,
1625493339.9732063,Spechtnest,Spechtnest.gamma.Strom,10.015,
1625493339.9732063,Aussenbereich,Aussenbereich.Aussentemperatur,18.1,
1625493339.9732063,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.9,
1625493339.9732063,Aussenbereich,Aussenbereich.Luftdruck,1011.93,
1625493339.9732063,Aussenbereich,Aussenbereich.Wasserdruck,29.243,
1625493340.743885,Bieberbau,Bieberbau.alpha.Temperatur,42.25,
1625493340.743885,Bieberbau,Bieberbau.alpha.Strom,9.806,
1625493340.743885,Spechtnest,Spechtnest.beta.Temperatur,41.25,
1625493340.743885,Spechtnest,Spechtnest.beta.Strom,9.842,
1625493340.743885,Spechtnest,Spechtnest.gamma.Temperatur,42.3,
1625493340.743885,Spechtnest,Spechtnest.gamma.Strom,9.739,
1625493340.743885,Aussenbereich,Aussenbereich.Aussentemperatur,17.5,
1625493340.743885,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.7,
1625493340.743885,Aussenbereich,Aussenbereich.Luftdruck,1012.14,
1625493340.743885,Aussenbereich,Aussenbereich.Wasserdruck,29.465,
1625493340.980306,Bieberbau,Bieberbau.alpha.Temperatur,40.93,
1625493340.980306,Bieberbau,Bieberbau.alpha.Strom,10.021,
1625493340.980306,Spechtnest,Spechtnest.beta.Temperatur,38.77,
1625493340.980306,Spechtnest,Spechtnest.beta.Strom,11.115,
1625493340.980306,Spechtnest,Spechtnest.gamma.Temperatur,41.53,
1625493340.980306,Spechtnest,Spechtnest.gamma.Strom,9.917,
1625493340.980306,Aussenbereich,Aussenbereich.Aussentemperatur,18.4,
1625493340.980306,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.6,
1625493340.980306,Aussenbereich,Aussenbereich.Luftdruck,1013.7,
1625493340.980306,Aussenbereich,Aussenbereich.Wasserdruck,29.361,
1625493341.7546625,Bieberbau,Bieberbau.alpha.Temperatur,41.93,
1625493341.7546625,Bieberbau,Bieberbau.alpha.Strom,11.853,
1625493341.7546625,Spechtnest,Spechtnest.beta.Temperatur,42.21,
1625493341.7546625,Spechtnest,Spechtnest.beta.Strom,11.473,
1625493341.7546625,Spechtnest,Spechtnest.gamma.Temperatur,41.83,
1625493341.7546625,Spechtnest,Spechtnest.gamma.Strom,10.533,
1625493341.7546625,Aussenbereich,Aussenbereich.Aussentemperatur,17.5,
1625493341.7546625,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.3,
1625493341.7546625,Aussenbereich,Aussenbereich.Luftdruck,1013.09,
1625493341.7546625,Aussenbereich,Aussenbereich.Wasserdruck,31.888,
1625493341.9894052,Bieberbau,Bieberbau.alpha.Temperatur,39.13,
1625493341.9894052,Bieberbau,Bieberbau.alpha.Strom,12.62,
1625493341.9894052,Spechtnest,Spechtnest.beta.Temperatur,39.55,
1625493341.9894052,Spechtnest,Spechtnest.beta.Strom,10.07,
1625493341.9894052,Spechtnest,Spechtnest.gamma.Temperatur,38.85,
1625493341.9894052,Spechtnest,Spechtnest.gamma.Strom,11.02,
1625493341.9894052,Aussenbereich,Aussenbereich.Aussentemperatur,18.1,
1625493341.9894052,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.0,
1625493341.9894052,Aussenbereich,Aussenbereich.Luftdruck,1011.38,
1625493341.9894052,Aussenbereich,Aussenbereich.Wasserdruck,30.946,
1625493342.7623289,Bieberbau,Bieberbau.alpha.Temperatur,40.46,
1625493342.7623289,Bieberbau,Bieberbau.alpha.Strom,9.433,
1625493342.7623289,Spechtnest,Spechtnest.beta.Temperatur,41.44,
1625493342.7623289,Spechtnest,Spechtnest.beta.Strom,12.412,
1625493342.7623289,Spechtnest,Spechtnest.gamma.Temperatur,38.41,
1625493342.7623289,Spechtnest,Spechtnest.gamma.Strom,9.711,
1625493342.7623289,Aussenbereich,Aussenbereich.Aussentemperatur,17.3,
1625493342.7623289,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.1,
1625493342.7623289,Aussenbereich,Aussenbereich.Luftdruck,1012.07,
1625493342.7623289,Aussenbereich,Aussenbereich.Wasserdruck,29.496,
1625493342.996049,Bieberbau,Bieberbau.alpha.Temperatur,40.32,
1625493342.996049,Bieberbau,Bieberbau.alpha.Strom,12.231,
1625493342.996049,Spechtnest,Spechtnest.beta.Temperatur,39.09,
1625493342.996049,Spechtnest,Spechtnest.beta.Strom,13.209,
1625493342.996049,Spechtnest,Spechtnest.gamma.Temperatur,37.53,
1625493342.996049,Spechtnest,Spechtnest.gamma.Strom,11.173,
1625493342.996049,Aussenbereich,Aussenbereich.Aussentemperatur,18.0,
1625493342.996049,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,52.0,
1625493342.996049,Aussenbereich,Aussenbereich.Luftdruck,1011.46,
1625493342.996049,Aussenbereich,Aussenbereich.Wasserdruck,30.15,
1625493343.7775562,Bieberbau,Bieberbau.alpha.Temperatur,40.48,
